word,frequency
Argus,1.1200000000000001e-05
Argus-eyed,9.990000000000001e-08
Argyll,8.32e-06
Argyrol,0.0
Arhat,3.47e-07
Ariadne,3.8e-06
Arian,5.8899999999999995e-06
Arianism,8.71e-07
Arianrhod,1.51e-07
Arica,1.51e-06
Ariel,3.4699999999999996e-05
Aries,1.35e-05
Ariminum,1.2e-07
Ariosto,5.75e-07
Aristaeus,1.0999999999999999e-07
Aristarchus,7.59e-07
Aristides,1.17e-06
Aristippus,1.91e-07
Aristophanes,2.4e-06
Aristotelian,3.98e-06
Aristotelian logic,3.91e-08
Aristotelianism,4.37e-07
Aristotle,2.57e-05
Arius,1.62e-06
Ariz.,1.2899999999999998e-05
Arizona,0.00024
Arjuna,3.8e-06
Ark.,5.6200000000000004e-05
Arkansas,0.000112
Arkhangelsk,5.62e-07
Arkwright,1.55e-06
Arlberg,3.31e-07
Arles,2.88e-06
Arlington,5.3700000000000004e-05
Arm.,0.0005369999999999999
Armada,1.32e-05
Armageddon,1.2899999999999998e-05
Armagh,8.13e-06
Armagnac,1.29e-06
Armenia,3.63e-05
Armenian,3.98e-05
Arminius,1.15e-06
Armistice Day,1.66e-07
Armstrong,7.94e-05
Arne,7.76e-06
Arnhem,5.6199999999999996e-06
Arno,5.6199999999999996e-06
Arnold,0.0001
Arp,5.01e-06
Arran,4.9e-06
Arras,3.55e-06
Arrhenius,9.119999999999999e-07
Arru Islands,0.0
Art Nouveau,1.17e-07
Artaxerxes I,1.0500000000000001e-08
Artaxerxes II,1.0500000000000001e-08
Artemis,1.1200000000000001e-05
Arthur,0.000257
Arthurian,3.1600000000000002e-06
Articles of Confederation,2.67e-07
Articles of War,4.35e-06
Artois,2.2399999999999997e-06
Aru Islands,4.51e-08
Aruba,8.51e-06
Arundel,9.55e-06
Aruwimi,0.0
Aryan,1.62e-05
Aryanize,0.0
As,0.0589
Asben,0.0
Ascanius,2.69e-07
Ascension,2.1900000000000004e-05
Ascension Day,2.18e-07
Asch,1.91e-06
Ascham,4.57e-07
Asclepiadean,0.0
Asclepius,9.77e-07
Ascot,1.15e-05
Asgard,6.31e-06
Ash Wednesday,1.05e-06
Ashanti,6.61e-06
Ashcroft,6.76e-06
Asher,1.51e-05
Ashford,9.33e-06
Ashkhabad,1.86e-07
Ashton,5.2499999999999995e-05
Ashton-under-Lyne,2.7300000000000003e-08
Ashtoreth,1.38e-07
Ashur,1.38e-06
Ashurbanipal,3.1599999999999997e-07
Asia,0.000447
Asia Minor,2.16e-06
Asian,0.00049
Asian flu,7.69e-07
Asiatic,1.23e-05
Asiatic beetle,9.030000000000001e-08
Asiatic cholera,7.54e-08
Asiatic flu,1.0800000000000001e-07
Asir,3.8e-07
Ask,0.00219
Askja,2.1399999999999998e-07
Asmara,1.2599999999999998e-06
Asmodeus,1e-06
Asoka,1.23e-06
Aspasia,6.31e-07
Asperges,1.4500000000000001e-07
Aspinwall,9.33e-07
Asquith,3.89e-06
Assam,1.95e-05
Assamese,1.86e-06
Asshur,0.0
Assiniboine,1.1199999999999999e-06
Assisi,4.79e-06
Assiut,4.37e-07
Associated Press,5.050000000000001e-06
Assuan,0.0
Assur,7.76e-07
Assurbanipal,0.0
Assyr.,0.0
Assyria,5.25e-06
Assyrian,9.12e-06
Assyriology,1.55e-07
Astaire,4.47e-06
Astarte,1.1e-06
Asti,1.38e-06
Astolat,0.0
Aston,4.57e-05
Astor,8.71e-06
Astoria,1.26e-05
Astrakhan,1.48e-06
Asturias,2.57e-06
Astyanax,2.45e-07
Asur,1.9499999999999999e-07
Aswan,2.34e-06
Asyut,1.91e-07
At,0.0501
Atabrine,0.0
Atacama Desert,2.4900000000000005e-08
Atahualpa,5.62e-07
Atalanta,3.24e-06
Atbara,3.47e-07
Ate,0.000219
Aten,1.15e-06
Athabaska,1.62e-07
Athamas,0.0
Athanasian,3.98e-07
Athanasian Creed,3.950000000000001e-09
Athanasius,2.88e-06
Athapaskan,1.7000000000000001e-07
Atharva-Veda,5.4600000000000006e-09
Athelstan,1.2599999999999998e-06
Athena,1.78e-05
Athenian,1.07e-05
Athens,8.32e-05
Athos,5.6199999999999996e-06
Atkinson,2.63e-05
Atlanta,0.000234
Atlantean,1.62e-06
Atlantic,0.000245
Atlantic Charter,1.0000000000000002e-06
Atlantic City,2.3200000000000002e-06
Atlantic Intracoastal Waterway,1.75e-08
Atlantic Ocean,1.6500000000000003e-06
Atlantic Provinces,7.46e-07
Atlantis,2.69e-05
Atlas,6.31e-05
Atlas Mountains,5.26e-07
Atli,2.24e-07
Atomic Energy Commission,8.140000000000001e-07
Aton,8.32e-07
Atreus,1.2599999999999998e-06
Atropos,3.63e-07
Att. Gen.,1.5400000000000003e-07
Attic,4.2699999999999994e-05
Attic salt,3.8500000000000007e-07
Attica,5.5e-06
Atticism,0.0
Attila,7.76e-06
Attis,3.89e-07
Attlee,3.02e-06
Attorney General,4.2e-06
Attu,7.76e-07
Au,0.00010499999999999999
Aube,9.33e-07
Aubervilliers,1.8200000000000002e-07
Aubrey,2.04e-05
Auckland,5.0100000000000005e-05
Aude,1.1199999999999999e-06
Auden,4.47e-06
Audubon,8.910000000000001e-06
Audubon Society,8.86e-08
Audubon's warbler,5.03e-09
Auer,1.35e-06
Aug.,0.000214
Augean,2.95e-07
Augean stables,2.9200000000000003e-09
Auger effect,5.86e-08
Augsburg,6.03e-06
August,0.00126
Augusta,3.89e-05
Augustan,1.7399999999999999e-06
Augustine,3.24e-05
Augustinian,2.45e-06
Augustus,2.69e-05
Aulic Council,1.41e-09
Aunt Sally,5.67e-07
Aurangzeb,1.91e-06
Aurelian,9.77e-07
Aurelius,6.17e-06
Aureomycin,0.0
Auriga,5.009999999999999e-07
Aurignacian,3.8e-07
Auriol,6.76e-07
Aurora,5.3700000000000004e-05
Aus.,3.7199999999999996e-05
Auschwitz,2.09e-05
Ausgleich,1.05e-07
Aussie,3.5499999999999996e-05
Aust.,8.32e-06
Austen,1.9999999999999998e-05
Auster,1.3199999999999999e-06
Austerlitz,1.5800000000000001e-06
Austin,0.000229
Austral.,3.0899999999999996e-06
Australasia,6.61e-06
Australia,0.00115
Australian,0.000851
Australian Alps,3.4800000000000005e-07
Australian Capital Territory,2.14e-06
Australian ballot,1.01e-06
Australian crawl,5.51e-07
Australian terrier,1.7000000000000001e-07
Australoid,1.5799999999999999e-07
Australopithecus,1.15e-06
Australorp,0.0
Austrasia,2e-07
Austria,0.000117
Austria-Hungary,4.8e-07
Austro-,6.76e-08
Austroasiatic,1.23e-07
Austronesia,0.0
Austronesian,1e-06
Auth. Ver.,6.66e-08
Authorized Version,1.19e-06
Autoharp,3.02e-07
Autolycus,5.62e-07
Auvergne,3.24e-06
Aux Cayes,3.5800000000000005e-09
Av,4.2699999999999994e-05
Avalokitesvara,2.75e-07
Avalon,1.55e-05
Avar,4.47e-07
Ave,0.00010999999999999999
Ave Maria,7.300000000000001e-07
Ave.,0.00010999999999999999
Avebury,1.4499999999999999e-06
Avellaneda,3.55e-07
Aventine,7.24e-07
Avernus,3.31e-07
Averroes,9.119999999999999e-07
Averroism,0.0
Avertin,0.0
Aves,2.4e-06
Avesta,1.0700000000000001e-06
Avestan,4.1700000000000004e-07
Aveyron,3.98e-07
Avicenna,1.23e-06
Avignon,5.37e-06
Avlona,0.0
Avogadro,5.13e-07
Avogadro's law,2e-09
Avon,2.82e-05
Axminster carpet,8.86e-09
Axum,6.03e-07
Ayacucho,9.77e-07
Ayer,5.5e-06
Ayesha,4.9e-06
Aylesbury,4.07e-06
Aymara,1.86e-06
Ayr,9.33e-06
Ayrshire,1.1200000000000001e-05
Ayub Khan,2.2100000000000003e-08
Ayurveda,4.07e-06
Azazel,1.7399999999999999e-06
Azerbaijan,3.02e-05
Azerbaijani,5.6199999999999996e-06
Azikiwe,6.92e-07
Azilian,1.2e-07
Azores,4.68e-06
Azov,2.9499999999999997e-06
Azrael,1.6999999999999998e-06
Aztec,1.26e-05
B,0.00224
B battery,2.88e-06
B complex,5.47e-06
B horizon,1.12e-06
B'nai B'rith,5.64e-09
B-,2.2400000000000002e-05
B.A.,3.02e-05
B.A.A.,1.38e-07
B.Arch.,3.1599999999999997e-07
B.B.C.,4.27e-07
B.C.,5.4999999999999995e-05
B.C.E.,1.3199999999999999e-06
B.C.L.,1.74e-07
B.Ch.,0.0
B.D.,2.57e-06
B.D.S.,1.9499999999999999e-07
B.E.,2.88e-06
B.E.F.,1.2e-07
B.E.M.,0.0
B.Ed.,1.2599999999999998e-06
B.L.,8.91e-07
B.Litt.,1.0699999999999999e-07
B.M.,2.09e-06
B.Mus.,1.7000000000000001e-07
B.O.,1.7399999999999999e-06
B.O.D.,0.0
B.P.,3.55e-06
B.Phil.,0.0
B.R.C.S.,0.0
B.S.,2.09e-05
B.S.S.,0.0
B.Sc.,6.76e-06
B.T.U.,0.0
B.V.,3.98e-06
B.V.M.,0.0
B/D,0.00126
B/E,0.0010299999999999999
B/F,0.000782
B/P,0.000842
B/S,0.0017100000000000001
BAL,1.35e-05
BAR,0.000871
BB,6.92e-05
BCD,2.1899999999999998e-06
BM,2.29e-05
BS,0.00010499999999999999
BX cable,4.31e-08
Ba,0.000135
Baal,7.589999999999999e-06
Baalbek,6.76e-07
Bab el Mandeb,2.19e-09
Babar,4.07e-06
Babbage,1.86e-06
Babbitt,3.89e-06
Babbitt metal,3.87e-08
Babbittry,0.0
Babel,8.13e-06
Baber,1.55e-06
Babeuf,1.66e-07
Babi,2.9499999999999997e-06
Babism,0.0
Babur,9.119999999999999e-07
Babylon,3.4699999999999996e-05
Babylonia,3.39e-06
Babylonian,1.02e-05
Babylonian captivity,7.980000000000001e-08
Bacardi,3.24e-06
Bacchae,6.31e-07
Bacchic,2.69e-07
Bacchus,6.17e-06
Bach,3.3900000000000004e-05
Bach trumpet,1.79e-07
Bachelor of Arts,7.869999999999999e-07
Bachelor of Science,8.71e-07
Bacolod,1.2599999999999998e-06
Bacon,0.000141
Baconian method,2.95e-09
Bactria,7.59e-07
Bactrian camel,9.140000000000001e-09
Bad Godesberg,2.95e-09
Bad Lands,2.19e-06
Badajoz,1.02e-06
Badalona,1.8200000000000002e-07
Baden,3.31e-05
Baden-Powell,2.3199999999999999e-07
Badoglio,3.39e-07
Baeda,0.0
Baedeker,7.41e-07
Baeyer,2.88e-07
Baez,7.94e-06
Baffin Bay,2.0300000000000003e-08
Baffin Island,2.04e-08
Bagdad,2.2399999999999997e-06
Bagehot,7.939999999999999e-07
Baghdad,4.37e-05
Baguio,5.25e-06
Bahaism,0.0
Bahamas,3.3900000000000004e-05
Bahasa Indonesia,2.8400000000000003e-08
Bahia,7.589999999999999e-06
Bahrain,3.89e-05
Baikal,2.6300000000000002e-06
Bailey bridge,9.61e-07
Bailly,3.39e-06
Baily's beads,0.0
Bairam,3.24e-07
Baird,2.29e-05
Baja California,1.24e-07
Bakelite,2.1899999999999998e-06
Baker,0.00017
Bakst,2.95e-07
Baku,9.77e-06
Bakunin,1.51e-06
Bala,7.76e-06
Balaam,1.55e-06
Balakirev,1.91e-07
Balaklava,8.71e-07
Balanchine,1.82e-06
Balaton,6.76e-07
Balbo,6.17e-07
Balboa,8.910000000000001e-06
Balder,1.62e-06
Baldwin,6.170000000000001e-05
Baldwin I,6.160000000000001e-07
Balearic Islands,2.4400000000000003e-08
Balenciaga,3.3099999999999996e-06
Balfour,1.45e-05
Balfour Declaration,1.3e-07
Bali,4.9e-05
Balikpapan,6.31e-07
Balinese,5.8899999999999995e-06
Baliol,1.7000000000000001e-07
Balkan,1.55e-05
Balkan Mountains,1.48e-07
Balkan Peninsula,1.35e-07
Balkan States,1.5400000000000003e-07
Balkanize,1.62e-07
Balkh,9.33e-07
Balkhash,1.51e-07
Ball,0.0011
Ballance,1.86e-06
Ballarat,7.94e-06
Balliol,2.29e-06
Balmoral,4.27e-06
Balmung,1.41e-07
Balt.,8.32e-07
Balthazar,3.8e-06
Baltic,3.7199999999999996e-05
Baltic Sea,3.6e-07
Baltic States,3.6700000000000004e-07
Baltimore,0.000166
Baltimore heater,2.92e-07
Baltimore oriole,2.2100000000000003e-08
Balto-Slavic,1.68e-08
Baluchi,7.939999999999999e-07
Baluchistan,4.79e-06
Balzac,4.47e-06
Bamako,3.55e-06
Bambara,7.76e-07
Bamberg,2.04e-06
Banbury,4.3700000000000005e-06
Banbury cake,4.31e-08
Band-Aid,3.36e-06
Banda,9.999999999999999e-06
Banda Sea,9.91e-08
Bandaranaike,6.17e-07
Bandung,5.37e-06
Banff,7.94e-06
Bangalore,4.9e-05
Bangka,3.72e-07
Bangkok,6.92e-05
Bangor,1.51e-05
Bangui,1.86e-06
Bangweulu,0.0
Banjermasin,0.0
Bank of England,6.880000000000001e-06
Banka,7.939999999999999e-07
Banks,0.00049
Bannister,8.13e-06
Bannockburn,1.86e-06
Bantam,6.17e-06
Banting,1.2e-06
Bantu,1.07e-05
Bantustan,2.69e-07
Banville,1.02e-06
Baptist,7.24e-05
Barabbas,1.3199999999999999e-06
Barbados,3.1599999999999996e-05
Barbarossa,2.6300000000000002e-06
Barbary,4.07e-06
Barbary Coast,4.05e-08
Barbary ape,3.5900000000000004e-08
Barber,6.46e-05
Barbera,2.2399999999999997e-06
Barbirolli,2.0899999999999998e-07
Barbizon School,6.76e-09
Barbuda,2.57e-06
Barbusse,1.38e-07
Barca,2.57e-05
Barcelona,0.00017
Barclay de Tolly,8.42e-09
Bareilly,1.15e-06
Barents Sea,2.5600000000000004e-08
Bari,6.76e-06
Baring,9.33e-06
Barmecidal,0.0
Barmecide,0.0
Barnabas,7.08e-06
Barnard,1.41e-05
Barnardo,4.79e-07
Barnaul,3.63e-07
Barnsley,9.999999999999999e-06
Barocchio,0.0
Baroda,3.4700000000000002e-06
Baroja,1.51e-07
Barozzi,1.3200000000000002e-07
Barquisimeto,3.55e-07
Barranquilla,1.29e-06
Barrault,1.9499999999999999e-07
Barrie,1.32e-05
Barros,1.91e-06
Barrow,2.4e-05
Barry,0.00018199999999999998
Barrymore,8.51e-06
Barsac,1.38e-07
Bart.,4.68e-05
Barth,7.41e-06
Bartholomew,1.32e-05
Bartlett,2.45e-05
Bartolommeo,3.09e-07
Barton,4.07e-05
Baruch,5.8899999999999995e-06
Bas-Rhin,6.09e-09
Basel,2.63e-05
Basenji,3.63e-07
Bashan,6.31e-07
Bashkir,5.250000000000001e-07
Basie,2.57e-06
Basil,4.47e-05
Basildon,3.4700000000000002e-06
Basilian,1.17e-07
Basilicata,5.13e-07
Baskerville,2.29e-06
Basket Maker,6.94e-07
Basle,2.2399999999999997e-06
Basque,1.51e-05
Basque Provinces,1.33e-07
Basra,5.75e-06
Bass Strait,3.29e-07
Basse-Terre,1.24e-08
Basses-Alpes,1.4000000000000001e-08
Basseterre,3.89e-07
Bastia,1.17e-06
Bastille Day,1.1e-07
Bastogne,1.82e-06
Basuto,1.7000000000000001e-07
Basutoland,7.59e-07
Bataan,2.6899999999999997e-06
Batan Islands,1.8600000000000002e-09
Batangas,2.45e-06
Batavia,5.25e-06
Bates,4.37e-05
Bath,0.000275
Bath chair,1.76e-06
Bath stone,1.92e-06
Bathsheba,2.1899999999999998e-06
Bathurst,1.2899999999999998e-05
Batista,8.32e-06
Baton Rouge,2.23e-07
Battle of Britain,3.2700000000000005e-06
Baucis,1.91e-07
Baudelaire,4.07e-06
Baudouin I,7.08e-09
Bauer,3.24e-05
Bauhaus,3.98e-06
Baum,9.33e-06
Bautzen,3.55e-07
Bavaria,1.51e-05
Bavarian cream,1.28e-07
Bax,2.82e-06
Bayard,5.75e-06
Bayern,5.6200000000000004e-05
Bayeux tapestry,2.15e-08
Bayle,9.33e-07
Bayonne,4.5699999999999994e-06
Bayreuth,2.09e-06
Baziotes,0.0
Be,0.061700000000000005
Beach-la-Mar,1.17e-06
Beaconsfield,2.75e-06
Beadle,3.24e-06
Beaker folk,6.08e-08
Beardsley,3.8e-06
Beat Generation,4.01e-06
Beatty,1.55e-05
Beaufort,1.15e-05
Beaufort Sea,1.1400000000000001e-07
Beaufort scale,1.13e-07
Beauharnais,3.98e-07
Beaujolais,2.09e-06
Beaumarchais,8.129999999999999e-07
Beaumont,2.04e-05
Beaune,1.41e-06
Beauvais,1.55e-06
Beauvoir,3.0899999999999996e-06
Beaverboard,0.0
Beaverbrook,1.1e-06
Bebel,5.62e-07
Bechuana,0.0
Bechuanaland,1.23e-06
Becket,5.75e-06
Beckett,2.63e-05
Beckford,2.75e-06
Beckmann,2.04e-06
Becquerel,6.76e-07
Bede,4.68e-06
Bedford,3.98e-05
Bedford cord,2.8100000000000004e-07
Bedfordshire,7.41e-06
Bedivere,4.9e-07
Bedlington terrier,5.0900000000000004e-09
Bedloe's Island,0.0
Bedouin,6.460000000000001e-06
Beecham,2e-06
Beecher,7.41e-06
Beelzebub,2.04e-06
Beerbohm,6.459999999999999e-07
Beersheba,1.62e-06
Beethoven,2.57e-05
Beghard,0.0
Beguin,1.05e-07
Beguine,4.37e-07
Behan,1.48e-06
Behistun,1.1500000000000001e-07
Behring,2.09e-06
Beiderbecke,3.1599999999999997e-07
Beira,1.66e-06
Beirut,3.5499999999999996e-05
Bel,2.63e-05
Bel Paese,3.5800000000000005e-09
Belfast,7.59e-05
Belfort,4.27e-06
Belg.,2e-07
Belgae,2.34e-07
Belgian,6.610000000000001e-05
Belgian Congo,3.04e-07
Belgian hare,2.7e-07
Belgium,0.000141
Belgrade,2.09e-05
Belgravia,2.04e-06
Belial,1.91e-06
Belisarius,1.0700000000000001e-06
Belize,1.74e-05
Bell,0.00038899999999999997
Bellay,5.009999999999999e-07
Belle Isle,3.2200000000000005e-07
Belleau Wood,7.58e-09
Belleek,4.1700000000000004e-07
Bellerophon,1.4499999999999999e-06
Bellini,4.07e-06
Bellinzona,2.34e-07
Belloc,1.23e-06
Bellona,1.2599999999999998e-06
Bellow,6.17e-06
Bellows,1.17e-05
Belo Horizonte,3.11e-08
Belorussia,5.75e-07
Belostok,0.0
Belovo,0.0
Belsen,2.34e-06
Belshazzar,5.37e-07
Beltane,6.61e-07
Bemba,1e-06
Ben Bella,4.940000000000001e-07
Ben Day process,3.7e-06
Ben Lomond,4.3300000000000004e-08
Ben Nevis,6.670000000000001e-08
Ben-Gurion,5.190000000000001e-08
Ben-Zvi,1.4700000000000001e-08
Benadryl,3.72e-06
Benares,1.7800000000000001e-06
Bendigo,6.76e-06
Benedicite,1.62e-07
Benedict,5.0100000000000005e-05
Benedict XV,1.8800000000000002e-07
Benedictine,5.5e-06
Benedictus,1.1e-06
Benelux,2.75e-06
Benevento,7.59e-07
Beng.,2.1899999999999998e-06
Bengal,4.79e-05
Bengal light,4.68e-07
Bengali,1.62e-05
Benghazi,3.98e-05
Beni,3.8e-06
Beni Hasan,3.0800000000000004e-08
Benin City,1.0699999999999999e-07
Benjamin,0.000145
Bennett,0.000107
Bennington,4.5699999999999994e-06
Benoni,1.0700000000000001e-06
Bentham,4.68e-06
Benthamism,0.0
Bentinck,1.41e-06
Bentley,3.89e-05
Benton,2.29e-05
Benue,2.6300000000000002e-06
Benue-Congo,2.5100000000000003e-08
Benzedrine,5.009999999999999e-07
Beograd,7.939999999999999e-07
Beowulf,8.32e-06
Berar,9.119999999999999e-07
Berber,5.01e-06
Berbera,4.37e-07
Berchtesgaden,1.29e-06
Bercy,6.459999999999999e-07
Berdichev,0.0
Berenice's Hair,0.0
Berenson,2.45e-06
Berezina,1.51e-07
Berezniki,0.0
Berg,2.09e-05
Bergama,1.2e-07
Bergamo,2.1400000000000003e-06
Bergen,2.09e-05
Bergerac,1.82e-06
Bergius,1.55e-07
Bergman,9.999999999999999e-06
Bergson,1.66e-06
Bergsonism,0.0
Beria,1.02e-06
Bering,7.76e-06
Bering Sea,7.710000000000001e-08
Bering Strait,6.5e-08
Beriosova,0.0
Berkeleian,0.0
Berkeleianism,0.0
Berkeley,8.51e-05
Berkshire,3.24e-05
Berlin,0.00024
Berlioz,2.82e-06
Bermejo,4.1700000000000004e-07
Bermuda,3.31e-05
Bermuda grass,2.9100000000000005e-07
Bermuda onion,2.3199999999999999e-07
Bermuda rig,2.27e-07
Bermuda shorts,2.58e-07
Bern,1.38e-05
Bernadette,1.32e-05
Bernadotte,1.02e-06
Bernard,0.00010499999999999999
Bernard of Clairvaux,8.640000000000002e-09
Bernardine,5.009999999999999e-07
Bernese Alps,1.62e-08
Bernese mountain dog,1.69e-08
Bernhardt,3.1600000000000002e-06
Bernina,9.119999999999999e-07
Bernina Pass,9.11e-09
Bernini,2.09e-06
Bernoulli,2.57e-06
Bernstein,2.69e-05
Berry,9.33e-05
Bertillon system,2.5100000000000002e-09
Berwick,1.02e-05
Berwick-upon-Tweed,6.460000000000001e-08
Berzelius,5.250000000000001e-07
Bes,7.94e-06
Besant,1.55e-06
Bessarabia,9.55e-07
Bessel,1.6999999999999998e-06
Bessel function,1.69e-08
Bessemer converter,2.8700000000000002e-08
Bessemer process,3.2300000000000005e-08
Betelgeuse,1.1199999999999999e-06
Bethany,2.09e-05
Bethe,1.66e-06
Bethel,1.2899999999999998e-05
Bethesda,2.45e-05
Bethlehem,2.51e-05
Bethsaida,3.63e-07
Betjeman,1.1e-06
Betti,6.31e-07
Beulah,3.89e-06
Beuthen,0.0
Bevan,8.71e-06
Beveridge,4.9e-06
Beverly Hills,5.900000000000001e-07
Bevin,3.98e-06
Bewick,1.41e-06
Beyrouth,2.1900000000000002e-07
Bhagavad-Gita,2.15e-08
Bharat,1.35e-05
Bhili,0.0
Bhopal,6.17e-06
Bhutan,1.23e-05
Bi,0.00010999999999999999
Biafra,3.89e-06
Biak,3.72e-07
Bialystok,6.61e-07
Biarritz,2.4e-06
Bias,0.00015099999999999998
Bib.,9.33e-06
Bibl.,8.129999999999999e-07
Bible,0.00034700000000000003
Bible Belt,1.5e-06
Bible paper,2.68e-06
Bible school,3.25e-06
Biblical,8.32e-05
Biblical Latin,6.520000000000001e-07
Biblicist,0.0
Biddle,5.6199999999999996e-06
Biedermeier,3.98e-07
Biel,4.9e-06
Bielefeld,1.55e-06
Bienne,3.1599999999999997e-07
Bierce,1.66e-06
Bifrost,8.91e-07
Big Ben,4.43e-06
Big Bertha,1.41e-07
Big Board,1.27e-05
Big Dipper,6.75e-08
Big Five,1.76e-05
Bihar,1.91e-05
Bihari,2.1400000000000003e-06
Biisk,0.0
Bikaner,1.2e-06
Bikini,5.0100000000000005e-05
Bikol,0.0
Bilbao,8.51e-06
Bildungsroman,7.41e-07
Bill of Rights,7.370000000000001e-06
Billiton,1.82e-06
Billy the Kid,1.75e-06
Bim,5.75e-06
Binet-Simon scale,1.31e-08
Bingen,9.33e-07
Binh Dinh,1.4200000000000001e-08
Bini,7.76e-07
Bircher,5.250000000000001e-07
Bird,0.000427
Birkenhead,3.98e-06
Birmingham,0.00015099999999999998
Bisayas,0.0
Biscay,1.91e-06
Bisitun,0.0
Bisk,2.0899999999999998e-07
Biskra,1.86e-07
Bismarck,1.48e-05
Bismarck Archipelago,8.74e-08
Bismarck herring,9.930000000000001e-08
Bissau,4.68e-06
Bisutun,0.0
Bithynia,7.76e-07
Bitolj,0.0
Bitter Lakes,7.46e-07
Biysk,0.0
Bizerte,2.88e-07
Bizet,9.55e-07
Bk,2.69e-05
Black,0.00288
Black Country,1.48e-05
Black Death,1.34e-05
Black Forest,4.270000000000001e-06
Black Friar,1.09e-07
Black Hand,1.36e-05
Black Hills,2.6200000000000003e-06
Black Maria,2.03e-06
Black Mass,5.9e-06
Black Monk,8.270000000000001e-07
Black Mountains,2.8500000000000002e-06
Black Muslim,4.0200000000000005e-06
Black Panther,4.4e-07
Black Power,1.54e-05
Black Prince,4.440000000000001e-06
Black Rod,1.32e-06
Black Russian,7.5500000000000006e-06
Black Sea,8.210000000000001e-06
Black Volta,9.52e-08
Black Watch,1.2400000000000002e-05
Black and Tan,9.880000000000001e-07
Blackbeard,3.63e-06
Blackburn,3.02e-05
Blackburnian warbler,0.0
Blackett,2.6899999999999997e-06
Blackfoot,2.82e-06
Blackpool,2.45e-05
Blackstone,1.26e-05
Blackwall hitch,1.53e-08
Blackwood,9.33e-06
Blagoveshchensk,1.0999999999999999e-07
Blake,0.000145
Blanc,2.63e-05
Blaue Reiter,2.81e-09
Blavatsky,1.1199999999999999e-06
Blenheim,5.13e-06
Blenheim spaniel,2.89e-08
Blessed Sacrament,1.42e-07
Blessed Virgin,9.660000000000002e-07
Blida,1.2e-07
Bligh,5.25e-06
Blindheim,0.0
Bliss,6.03e-05
Bloch,7.76e-06
Bloemfontein,2.82e-06
Blois,1.62e-06
Blok,1.7399999999999999e-06
Bloody Mary,1.45e-06
Bloomfield,1.1e-05
Bloomington,1.66e-05
Bloomsbury,8.32e-06
Blue Mountains,2.56e-06
Blue Nile,4.23e-07
Bluebeard,1.51e-06
Blum,7.41e-06
Bn.,2.2400000000000002e-05
Boabdil,1.62e-07
Boadicea,6.92e-07
Boanerges,1.2e-07
Board of Trade unit,4.07e-06
Boaz,3.3099999999999996e-06
Bobo-Dioulasso,1.8299999999999999e-09
Boccherini,2.57e-07
Boccioni,1.91e-07
Boche,7.08e-07
Bochum,1.6999999999999998e-06
Bodhisattva,3.24e-06
Bodleian,3.0899999999999996e-06
Bodoni,3.1599999999999997e-07
Body of Christ,4.94e-06
Boehmenism,0.0
Boehmenist,0.0
Boehmite,0.0
Boeotia,7.59e-07
Boeotian,4.57e-07
Boer,1.07e-05
Boer War,1.0699999999999999e-07
Boethius,9.119999999999999e-07
Bofors gun,1.15e-08
Bogart,8.51e-06
Bogor,1.95e-06
Bohemia,1.17e-05
Bohemian,3.1599999999999996e-05
Bohemian Brethren,1.6e-07
Bohemian Forest,2.97e-07
Bohemianism,3.09e-07
Bohol,2.1400000000000003e-06
Bohr,4.47e-06
Bohr atom,4.12e-08
Bohr theory,4.44e-08
Boiardo,1.66e-07
Bois de Boulogne,3.65e-08
Bois-le-Duc,4.8500000000000004e-08
Boise,2.29e-05
Boito,2.45e-07
Bokhara,3.63e-07
Bol.,8.32e-06
Bolan Pass,2.5100000000000003e-08
Boleyn,4.5699999999999994e-06
Bolingbroke,1.6999999999999998e-06
Bolivar,6.460000000000001e-06
Bolivia,3.3900000000000004e-05
Bologna,1.78e-05
Bolognese,3.89e-06
Bolshevik,9.33e-06
Bolshevism,2.82e-06
Bolshevist,4.57e-07
Bolton,4.47e-05
Boltzmann,3.02e-06
Boltzmann constant,2.99e-08
Bolzano,1.0500000000000001e-06
Bomarc,1.62e-07
Bombay,4.47e-05
Bombay duck,3.5000000000000004e-07
Bon,5.13e-05
Bona,1.78e-05
Bonaire,1.5800000000000001e-06
Bonaparte,1.17e-05
Bonaventura,7.939999999999999e-07
Bonaventure,3.39e-06
Bonheur,1.0700000000000001e-06
Boniface,4.47e-06
Bonin Islands,1.5400000000000002e-08
Bonn,1.2899999999999998e-05
Bonnard,1.15e-06
Bonny,6.92e-06
Book of Common Prayer,2.08e-06
Book of Mormon,4.6000000000000004e-07
Boole,7.24e-07
Boolean algebra,7.74e-08
Boone,2.63e-05
Booth,0.000126
Bootle,2e-06
Bora Bora,6.440000000000001e-08
Bordeaux,2.29e-05
Bordeaux mixture,1.9900000000000002e-07
Bordelaise,2.51e-07
Border terrier,1.6800000000000002e-07
Boreas,8.51e-07
Borgerhout,0.0
Borges,6.76e-06
Borghese,1.29e-06
Borgia,4.3700000000000005e-06
Borglum,3.63e-07
Born,0.0012300000000000002
Borneo,1.23e-05
Bornholm,7.41e-07
Bornholm disease,7.41e-09
Bornu,5.37e-07
Borodin,1.29e-06
Borodino,6.459999999999999e-07
Borrow,0.0001
Bors,1.17e-06
Bosanquet,8.71e-07
Bosch,1.9999999999999998e-05
Bose,1.62e-05
Bose-Einstein statistics,1.21e-07
